,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
37,37,106.12818310614061,244.75296862550775,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.25910394269848114,0.5101494549171679,1.0,0.7412647670409435,0.016855216349556976,0.9916148379476357
