,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
38,38,121.3860295603182,275.26866153386294,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.6783799111532687,0.6938304203484995,1.0,0.8032989543206387,0.055603637390887896,0.3252366160493179
