,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
15,15,143.17669498851666,318.84999239025984,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.23592078202959815,1.0,1.0,0.4101701530377698,0.1432805799769896,1.201191869517851
