,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
9,9,61.449846989901964,155.39629639303044,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.2037724917784692,1.0,1.0,0.7068427174738592,0.1113003741454122,2.1142751656635292
