,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
23,23,103.16363453430415,238.82387148183483,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,1.2758430950823951,1.0,0.9092324145994177,0.8380017334570758,0.02965674206935746,0.04879683681318121
