,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
36,36,165.39801984804916,368.70874251152924,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.17918600684701835,1.0,0.17241530984297154,0.0004973048497647103,26.289933687673702,1.0,5.208153071946464
