,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
43,43,204.7403380244134,447.3933788642577,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.0437217626947901,1.0,0.25612284704666355,0.0003028366242460406,48.45492240263945,0.8530988943450399,0.6173850412676176
