,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
21,21,149.13208296178738,336.17686873900567,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.5122107014666432,0.5138467266570994,0.10584781632242277,0.001014961183345635,41.572780295373846,0.10130303834034982,9.954534755496542
