,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
14,14,210.90060824910103,459.71391931363297,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.46081087270580834,0.43604607530112194,0.05142687807742756,0.00017810001217574047,49.577821240830424,0.17960361002022918,9.875405226956612
