,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
34,34,136.4966080857655,310.9059189869619,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.7256496556237636,0.9999050542932013,0.19995340380374377,0.00013209234319189894,14.728915626450494,0.9986979276826762,1.3428979692007408
