,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
17,17,182.1370135531734,402.1867299217777,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.3946039283075267,0.5185340971365783,0.4355874280092045,1.3806207377414203e-05,49.627302489460604,0.5693394840141703,5.935160335832183
