,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
2,2,120.55278219439214,279.0182672042152,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.15023617956636118,1.0,0.6825232057388837,0.00014185945156252228,45.36340984794463,1.1778081682605537e-05,8.897748051706417
