,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
39,39,172.28983349320373,382.4923698018384,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.5129453131542507,1.0,0.7357803751945103,0.0001219512170495397,33.70938259712694,0.8212931024907558,0.04064524783251401
