,subject,nll,bic,model,w_p,lam,beta
24,24,155.03752497907485,326.3233511647629,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8039880964766114,0.630827068154243,10.0
