,subject,nll,bic,model,w_p,lam,beta
8,8,174.06785932941239,364.384019865438,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8776787172658795,0.6666082530822277,6.49193836907064
