,subject,nll,bic,model,w_p,lam,beta
31,31,57.040047925870354,130.32839705835397,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,1.0,0.6175286390930069,10.0
