,subject,nll,bic,model,w_p,lam,beta
33,33,198.72634693768467,413.70099508198257,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.6409306929133232,0.587781219324241,8.3202148652358
