,subject,nll,bic,model,w_p,lam,beta
36,36,175.03152649535053,366.3113541973143,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8667608397655626,0.5173564868222206,10.0
