,subject,nll,bic,model,w_p,lam,beta
35,35,199.03000567506558,414.3083125567444,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.7972695125584002,0.8255354525933951,2.7113895450119663
