,subject,nll,bic,model,w_p,lam,beta
26,26,178.67452606106247,373.59735332873817,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.7467019058575719,0.0,10.0
