,subject,nll,bic,model,w_p,lam,beta
9,9,158.043840805586,332.33598281778524,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8018064644384102,0.5765441830170516,10.0
