,subject,nll,bic,model,w_p,lam,beta
41,41,224.9528486010272,466.15399840866763,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.543815930369837,0.26045785933925764,4.020783086049725
