,subject,nll,bic,model,w_p,lam,beta
14,14,225.75807662074916,467.76445444811156,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5557647269887884,0.4470313432057427,5.248738366855261
