,subject,nll,bic,model,w_p,lam,beta
15,15,204.16392538493116,424.57615197647556,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.7769169647098325,0.0,9.652634216056734
