,subject,nll,bic,model,w_p,lam,beta
38,38,191.28145927876866,398.81121976415056,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5034413140741396,0.6164464201835905,10.0
