,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
21,21,57.35012391337459,147.1968502399757,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.9244992733302473,0.52603039967993,0.18911841078541558,0.00036286095516446554,46.18403609640303,4.957703968509125
