,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
8,8,148.5105363163388,329.5176750459041,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.895184386691029,1.0,0.9759393906651959,3.6559616690690078e-06,37.634559831506536,2.091022390455441
