,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
36,36,109.92460032786185,252.34580306895023,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8890186787039301,1.0,0.934168558932491,1.9045280779790136e-05,49.20156711211517,3.7705047559631355
