,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
20,20,59.035033809756705,150.56667003273992,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,1.0,1.0,0.0,5.236792615992893e-05,29.4913561805582,5.235354699201989
