,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
17,17,135.67911055288363,303.8548235189938,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6764232562287467,0.7551931612851736,0.9579652648425627,1.615561674453689e-06,34.32604505559133,2.9755441635966444
