,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
18,18,131.37223547598916,295.24107336520484,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6875859472956487,0.8637679375267451,0.9944251992653503,4.717342236945114e-06,7.154842977766247,3.325061212195194
