,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
22,22,148.65200762737692,329.80061766798036,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.95240851708569,1.0,0.6739650415113602,8.080348405140478e-06,41.8259355446202,2.274807703834745
