,subject,nll,bic,model,w_p,lam,beta
26,26,195.51312301155951,407.27454722973226,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.7377018787342553,0.628611072066518,10.0
