,subject,nll,bic,model,w_p,lam,beta
36,36,179.72826406833292,375.7048293432791,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.8650263531554417,0.8570788627323254,7.819407934477305
