,subject,nll,bic,model,w_p,lam,beta
0,0,238.40022923808556,493.04875968278435,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.5112895041890158,0.3417181484409348,5.908403189945198
