,subject,nll,bic,model,w_p,lam,beta
9,9,171.3634570213635,358.97521524934024,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.7988143014263709,0.8226411699648507,10.0
