,subject,nll,bic,model,w_p,lam,beta
20,20,124.88468642004253,266.0176740466983,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.8088597852702939,0.9180857463672494,10.0
