,subject,nll,bic,model,w_p,lam,beta
19,19,223.38127790528125,463.01085701717574,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.5187017827714892,0.4796976943329247,9.833163401235135
