,subject,nll,bic,model,w_p,lam,beta
34,34,190.35245631624213,396.9532138390975,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.5976985269479734,0.6907422504485554,10.0
