,subject,nll,bic,model,w_p,lam,beta
32,32,182.0579302206977,380.36416164800863,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.333050659547716,0.6904794036707269,10.0
