,subject,nll,bic,model,w_p,lam,beta
22,22,215.11716202860327,446.4826252638198,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.8595190221950408,0.511120801360727,8.848021383765364
