,subject,nll,bic,model,w_p,lam,beta
41,41,230.13150041401502,476.5113020346433,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.5628949623116282,0.2864019885976034,10.0
