,subject,nll,bic,model,w_p,lam,beta
31,31,72.3355291885916,160.91935958379645,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.9595438308423012,0.8941544946499391,10.0
