,subject,nll,bic,model,alpha,gamma,eta,phi,beta
6,6,142.96765634200744,313.01581469503697,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.8740690665624914,0.8739578167470039,1.0,0.0,0.08223184372906374
