,subject,nll,bic,model,alpha,gamma,eta,phi,beta
20,20,116.57628991603386,260.2330818430898,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.2442499653305816,1.0,1.0,0.0,1.1580149319280597
