,subject,nll,bic,model,alpha,gamma,eta,phi,beta
26,26,193.9363030570683,414.9531081251587,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.2789152870379835,0.4527697307918177,0.3795640810765262,0.0,0.8350025195421272
