,subject,nll,bic,model,alpha,gamma,eta,phi,beta
13,13,196.1835346699897,419.4475713510015,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.7361918290054302,0.789199629940738,1.0,0.0,0.07689634957982709
