,subject,nll,bic,model,alpha,gamma,eta,phi,beta
10,10,190.16456612395422,407.4096342589305,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.06335743901408573,1.0,1.0,0.0,0.9952210189736904
