,subject,nll,bic,model,alpha,gamma,eta,phi,beta
42,42,233.37162318960046,493.823748390223,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.5586466535933498,0.531144909396874,1.0,0.0,0.09913304140442772
