,subject,nll,bic,model,alpha,gamma,eta,phi,beta
0,0,227.81648241768306,482.7134668463882,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.8929357746744641,0.9736878252480752,0.0008185855630558701,0.0,10.0
