,subject,nll,bic,model,alpha,gamma,eta,phi,beta
43,43,230.7879388001235,488.6563796112691,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,1.0265783740760828,1.0,0.0923314357904478,0.0,0.5194069208168542
