,subject,nll,bic,model,alpha,gamma,eta,phi,beta
3,3,169.3502238053776,365.78094962177727,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.25526213257345853,0.27478663034774153,0.22201119662373736,0.0,10.0
