,subject,nll,bic,model,alpha,gamma,theta,lam,beta
41,41,145.94099318956245,318.962488390147,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.7525472625093034,0.944702016578704,0.5126338698753282,0.6990883889781145,0.16014359058910668
