,subject,nll,bic,model,alpha,gamma,theta,lam,beta
38,38,125.81994785614843,278.72039772331897,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.678601159561714,0.6805652921510531,1.0,0.9496894818122626,0.27283948683223697
