,subject,nll,bic,model,alpha,gamma,theta,lam,beta
20,20,60.81259599243292,148.70569399588794,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.0,1.0,1.0,0.029408839944135564,2.461983918877442
