,subject,nll,bic,model,alpha,gamma,theta,lam,beta
32,32,173.30718530255552,373.6948726161331,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,1.1154841542365581,1.0,1.0,0.9882194526460887,0.03440938705326342
