,subject,nll,bic,model,alpha,gamma,theta,lam,beta
13,13,89.40756752886671,205.89563706875552,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.7016953912834142,1.0,1.0,0.8768118998620624,0.15498174187650185
