,subject,nll,bic,model,alpha,gamma,theta,lam,beta
12,12,128.98986194904137,285.0602259091048,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.2495697208895223,1.0,1.0,0.9522012719484579,1.0051216295907384
