,subject,nll,bic,model,alpha,gamma,theta,lam,beta
5,5,91.54304169788861,210.16658540679933,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.14825951775043367,1.0,1.0,0.14042424665195255,1.406297032479311
