,subject,nll,bic,model,alpha,gamma,theta,lam,beta
6,6,125.41377535993769,277.90805273089745,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,1.9971996963775285,1.0,1.0,0.1151915445484148,0.005320680057409021
