,subject,nll,bic,model,alpha,gamma,theta,lam,beta
42,42,102.79738045967565,232.6752629303734,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.5786013069241533,0.3794969407892885,1.0,0.6741278323198893,0.6517555186529593
