,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
43,43,145.64118995430908,323.7789823218447,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.28610847026275954,0.024432591017924055,0.8924128363967204,1.3586506571075467e-05,18.361819312526386,2.252972733788844
