,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
2,2,89.89120233261521,212.27900707845694,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.9194905401533566,0.770944962790282,0.7782245668517264,9.136810659886264e-05,38.59814595821643,9.786005354677826
