,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
42,42,98.39719642369431,229.29099526061515,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.5178944002435983,0.37386018879091165,0.7079105157955403,7.847496328428072e-06,6.166521239392985,5.0092464986113905
